area_name,year,group_name,sub_group_name,cases_property_recovered,cases_property_stolen,value_of_property_recovered,value_of_property_stolen,cases_recovery_rate,property_value_recovery_rate,cluster,case_recovery_class,property_recovery_class
5,2005,3,3,160,1212,4305764,61652278,0.132013201320132,0.06983949563063996,0,Low,Low
5,2006,3,3,157,1001,5736475,60402542,0.15684315684315683,0.09497075470764128,0,Low,Low
5,2007,3,3,122,686,10119615,60582150,0.17784256559766765,0.16703954877798163,0,Low,Low
5,2008,3,3,142,686,6960575,48724649,0.20699708454810495,0.14285531333432488,0,Low,Low
5,2009,3,3,131,654,8337986,45538299,0.20030581039755352,0.183098319065453,0,Low,Low
5,2010,3,3,125,644,8596846,64448938,0.19409937888198758,0.13339003351769738,0,Low,Low
5,2001,4,4,285,1164,4527015,11368139,0.24484536082474226,0.3982195326781279,0,Low,Low
5,2002,4,4,224,1216,1336704,4552401,0.18421052631578946,0.29362615463795916,0,Low,Low
5,2003,4,4,202,1341,744539,3190267,0.1506338553318419,0.2333782721007364,0,Low,Low
5,2004,4,4,375,1384,6154699,31715584,0.2709537572254335,0.1940591413987521,0,Low,Low
5,2005,4,4,389,1319,5177140,20415292,0.29492039423805916,0.25359127853767655,0,Low,Low
5,2006,4,4,369,831,3705035,15871447,0.44404332129963897,0.2334402780036376,0,Low,Low
5,2007,4,4,303,658,1736766,6726001,0.46048632218844987,0.25821673234957887,0,Low,Low
5,2008,4,4,216,1074,2395329,6880918,0.2011173184357542,0.3481118362404551,0,Low,Low
5,2009,4,4,316,1068,1211610,6238416,0.2958801498127341,0.19421757061407896,0,Low,Low
5,2010,4,4,136,493,792981,7947645,0.27586206896551724,0.09977559390234465,0,Low,Low
5,2001,5,5,441,2201,12827627,51594151,0.2003634711494775,0.2486256048674975,0,Low,Low
5,2002,5,5,422,2287,12998075,54116436,0.1845212068211631,0.24018719562389512,0,Low,Low
5,2003,5,5,339,2463,9698161,58856998,0.13763702801461633,0.1647749856355229,0,Low,Low
5,2004,5,5,417,2986,21554308,99789799,0.13965170797052914,0.21599710808115768,0,Low,Low
5,2005,5,5,439,2374,17663039,65234508,0.18491996630160068,0.2707622015023092,0,Low,Low
5,2006,5,5,382,2169,14838928,50321173,0.1761180267404334,0.2948843819678051,0,Low,Low
5,2007,5,5,333,1787,15551687,68305746,0.18634583100167879,0.22767758074115757,0,Low,Low
5,2008,5,5,391,1592,11803934,71982641,0.24560301507537688,0.1639830636389126,0,Low,Low
5,2009,5,5,352,1619,14097048,67731418,0.21741815935762818,0.20813159411486115,0,Low,Low
5,2010,5,5,305,1538,14080283,83964697,0.19830949284785435,0.1676928935978891,0,Low,Low
5,2001,6,6,1942,9695,18392667,268426920,0.2003094378545642,0.06852020281721372,0,Low,Low
5,2002,6,6,1972,10145,21368406,93656880,0.19438146870379497,0.22815628707682767,0,Low,Low
5,2003,6,6,1943,10104,22460064,129338759,0.19230007917656375,0.17365300373726333,0,Low,Low
5,2004,6,6,1989,11113,23897635,125439263,0.17897957347250967,0.19051160241590387,0,Low,Low
5,2005,6,6,1880,10812,18558711,111326355,0.17388087310395856,0.16670545802025047,0,Low,Low
5,2006,6,6,1882,11752,16410074,94703960,0.160142954390742,0.17327759050413521,0,Low,Low
5,2007,6,6,1700,11795,20584711,120896395,0.14412886816447648,0.17026736818744678,0,Low,Low
5,2008,6,6,2283,13206,29222449,273651851,0.1728759654702408,0.10678695902553935,0,Low,Low
5,2009,6,6,2235,15221,41223558,313111752,0.14683660731883583,0.13165765173834804,0,Low,Low
5,2010,6,6,2242,15544,45833681,322648700,0.14423571796191456,0.14205444187439775,0,Low,Low
5,2001,7,7,3357,18503,47713186,422706220,0.18143003837215588,0.11287552380942018,0,Low,Low
5,2002,7,7,3217,19333,47271522,254239400,0.1663994206796669,0.1859331087156436,0,Low,Low
5,2003,7,7,2976,19211,41222925,275325321,0.1549112487637291,0.14972442363919009,0,Low,Low
5,2004,7,7,3228,21673,60787255,382437886,0.14894107876159277,0.15894673939286444,0,Low,Low
5,2005,7,7,3206,20015,50933407,308853991,0.16017986510117413,0.1649109562582923,0,Low,Low
5,2006,7,7,3182,20326,45435277,283145127,0.15654826330807833,0.16046639220458842,0,Low,Low
5,2007,7,7,2778,19494,53220988,327832613,0.1425053862726993,0.16234195711333943,0,Low,Low
5,2008,7,7,3414,21324,55371417,464392646,0.16010129431626335,0.1192340522119293,0,Low,Low
5,2009,7,7,3400,23314,72473571,507723195,0.14583512052843786,0.14274228893560792,0,Low,Low
5,2010,7,7,3180,22727,74962835,547924668,0.1399216790601487,0.13681230172319966,0,Low,Low
6,2001,1,1,119,364,1804823,10217378,0.3269230769230769,0.17664248107489025,0,Low,Low
6,2002,1,1,83,336,3310301,13967262,0.24702380952380953,0.23700428902958934,0,Low,Low
6,2003,1,1,85,204,1336159,7223758,0.4166666666666667,0.1849672981846845,0,Low,Low
6,2004,1,1,75,186,1438860,11436390,0.4032258064516129,0.1258141773759027,0,Low,Low
6,2005,1,1,105,223,2806616,7108230,0.47085201793721976,0.3948403470343531,0,Low,Low
6,2006,1,1,98,189,2923970,6810631,0.5185185185185185,0.4293243900601868,0,Low,Low
6,2007,1,1,63,191,2197700,8182250,0.3298429319371728,0.2685936020043387,0,Low,Low
6,2008,1,1,98,257,2380893,12238993,0.38132295719844356,0.19453340646571168,0,Low,Low
6,2009,1,1,48,241,1786400,15450340,0.1991701244813278,0.11562205103577008,0,Low,Low
6,2010,1,1,86,236,2908560,13877193,0.3644067796610169,0.2095928189512101,0,Low,Low
6,2001,2,2,18,26,1288000,1433500,0.6923076923076923,0.8985001743983257,0,Low,Low
6,2002,2,2,18,35,676746,1041146,0.5142857142857142,0.650001056528095,0,Low,Low
6,2003,2,2,7,32,560000,1812812,0.21875,0.3089123417100063,0,Low,Low
6,2004,2,2,9,23,8725852,10309952,0.391304347826087,0.8463523399526981,0,Low,Low
6,2005,2,2,22,41,2560950,7703068,0.5365853658536586,0.3324584438304322,0,Low,Low
6,2006,2,2,35,59,11670864,16002635,0.5932203389830508,0.7293088919418583,0,Low,Low
6,2007,2,2,16,38,1915510,3058877,0.42105263157894735,0.6262134763836532,0,Low,Low
6,2008,2,2,16,37,10373722,18228424,0.43243243243243246,0.5690959350078756,0,Low,Low
6,2009,2,2,12,38,1368760,4296050,0.3157894736842105,0.3186089547374914,0,Low,Low
6,2010,2,2,5,23,280000,1356000,0.21739130434782608,0.20648967551622419,0,Low,Low
6,2001,3,3,4,5,30000,92000,0.8,0.32608695652173914,0,Low,Low
6,2002,3,3,1,1,23200,23200,1.0,1.0,0,Low,Low
6,2003,3,3,3,3,10884,15200,1.0,0.7160526315789474,0,Low,Low
6,2004,3,3,0,0,0,0,1.0,1.0,0,Low,Low
6,2005,3,3,0,0,0,0,1.0,1.0,0,Low,Low
6,2006,3,3,0,1,0,0,0.0,1.0,0,Low,Low
6,2007,3,3,2,2,29000,29000,1.0,1.0,0,Low,Low
6,2008,3,3,1,1,110000,110000,1.0,1.0,0,Low,Low
6,2009,3,3,4,4,515000,515000,1.0,1.0,0,Low,Low
6,2010,3,3,5,5,36000,36000,1.0,1.0,0,Low,Low
6,2001,4,4,2,2,101000,101000,1.0,1.0,0,Low,Low
6,2002,4,4,10,10,117000,117000,1.0,1.0,0,Low,Low
6,2003,4,4,38,89,628580,1214855,0.42696629213483145,0.5174115429413387,0,Low,Low
6,2004,4,4,62,101,926795,1479695,0.6138613861386139,0.6263419150568191,0,Low,Low
6,2005,4,4,84,147,923200,1211990,0.5714285714285714,0.7617224564559113,0,Low,Low
6,2006,4,4,73,131,506830,1658915,0.5572519083969466,0.3055189687235332,0,Low,Low
6,2007,4,4,84,193,1276650,2056850,0.43523316062176165,0.6206821109949681,0,Low,Low
6,2008,4,4,105,220,927350,1843350,0.4772727272727273,0.5030786340087341,0,Low,Low
6,2009,4,4,88,234,1761715,3171735,0.37606837606837606,0.5554420530088422,0,Low,Low
6,2010,4,4,109,243,2512830,4040770,0.448559670781893,0.6218690992063394,0,Low,Low
6,2001,5,5,15,22,539910,727030,0.6818181818181818,0.7426241007936398,0,Low,Low
6,2002,5,5,18,26,251775,550841,0.6923076923076923,0.45707381985001116,0,Low,Low
6,2003,5,5,8,12,632340,750340,0.6666666666666666,0.8427379587920143,0,Low,Low
6,2004,5,5,6,6,213500,213500,1.0,1.0,0,Low,Low
6,2005,5,5,10,12,1039650,1085150,0.8333333333333334,0.9580703128599732,0,Low,Low
6,2006,5,5,31,34,320550,526600,0.9117647058823529,0.6087162932016711,0,Low,Low
6,2007,5,5,31,37,652410,1616410,0.8378378378378378,0.4036166566650788,0,Low,Low
6,2008,5,5,22,23,268600,270600,0.9565217391304348,0.9926090169992609,0,Low,Low
6,2009,5,5,22,27,492950,883650,0.8148148148148148,0.5578566174390313,0,Low,Low
6,2010,5,5,52,67,567140,3409440,0.7761194029850746,0.1663440330376836,0,Low,Low
6,2001,6,6,556,1529,17350879,36956201,0.36363636363636365,0.4694984476353508,0,Low,Low
6,2002,6,6,474,1647,18650040,55684102,0.2877959927140255,0.3349257567267584,0,Low,Low
6,2003,6,6,634,1238,24783498,52705394,0.5121163166397416,0.470226975250389,0,Low,Low
6,2004,6,6,697,1459,24910865,51628049,0.47772446881425634,0.4825064181681551,0,Low,Low
6,2005,6,6,585,1373,16469300,51774386,0.42607428987618357,0.3180974468726679,0,Low,Low
6,2006,6,6,597,1234,13750425,36268500,0.4837925445705024,0.3791285826543695,0,Low,Low
6,2007,6,6,612,1740,24353940,84828820,0.35172413793103446,0.2870951169661443,0,Low,Low
6,2008,6,6,568,1991,27961646,86645921,0.28528377699648416,0.32271162539780723,0,Low,Low
6,2009,6,6,495,1731,20914820,83782453,0.28596187175043325,0.24963246182347992,0,Low,Low
6,2010,6,6,468,1481,45899383,97718156,0.31600270087778526,0.4697119233400188,0,Low,Low
6,2001,7,7,714,1948,21114612,49527109,0.3665297741273101,0.4263243388585431,0,Low,Low
6,2002,7,7,604,2055,23029062,71383551,0.29391727493917275,0.3226102046954767,0,Low,Low
6,2003,7,7,775,1578,27951461,63722359,0.491128010139417,0.43864447956171865,0,Low,Low
6,2004,7,7,849,1775,36215872,75067586,0.4783098591549296,0.48244354094455627,0,Low,Low
6,2005,7,7,806,1796,23799716,68882824,0.4487750556792873,0.34551016665634965,0,Low,Low
6,2006,7,7,834,1648,29172639,61267281,0.5060679611650486,0.4761536422678852,0,Low,Low
6,2007,7,7,808,2201,30425210,99772207,0.3671058609722853,0.3049467473441777,0,Low,Low
6,2008,7,7,810,2529,42022211,119337288,0.3202846975088968,0.35212976349856384,0,Low,Low
6,2009,7,7,669,2275,26839645,108099228,0.29406593406593406,0.24828711080156834,0,Low,Low
6,2010,7,7,725,2055,52203913,120437559,0.35279805352798055,0.433452101100787,0,Low,Low
7,2001,1,1,1169,4144,6518261,30457033,0.28209459459459457,0.21401496987575908,0,Low,Low
7,2002,1,1,902,3731,6998830,30830441,0.24175824175824176,0.22701037588142187,0,Low,Low
7,2003,1,1,968,3621,8190813,38433339,0.2673294669980668,0.21311739268867583,0,Low,Low
7,2004,1,1,1151,3720,6060825,40581456,0.3094086021505376,0.14934961919552614,0,Low,Low
7,2005,1,1,1186,3621,11063089,51741764,0.32753383043358186,0.21381352595555111,0,Low,Low
7,2006,1,1,1070,3507,8717499,74386571,0.30510407755916735,0.11719183829565151,0,Low,Low
7,2007,1,1,1164,3632,11248886,52170119,0.32048458149779735,0.21561932799118208,0,Low,Low
7,2008,1,1,1227,4112,17704020,80298616,0.29839494163424124,0.22047727447755763,0,Low,Low
7,2009,1,1,1278,3975,23436476,107702392,0.32150943396226417,0.2176040435573613,0,Low,Low
7,2010,1,1,1190,3711,21946160,107637049,0.32066828348154136,0.20389039093778946,0,Low,Low
7,2001,2,2,52,147,1672704,13069226,0.35374149659863946,0.12798799255594784,0,Low,Low
7,2002,2,2,58,92,1177815,59050808,0.6304347826086957,0.019945789734155714,0,Low,Low
7,2003,2,2,37,70,750259,19082771,0.5285714285714286,0.03931604063162525,0,Low,Low
7,2004,2,2,41,84,535370,5746737,0.4880952380952381,0.09316069275486245,0,Low,Low
7,2005,2,2,59,105,1478929,8747070,0.5619047619047619,0.16907707380871537,0,Low,Low
7,2006,2,2,47,130,4973985,16808504,0.36153846153846153,0.295920743452243,0,Low,Low
7,2007,2,2,54,140,10931853,30978819,0.38571428571428573,0.35288152850500853,0,Low,Low
7,2008,2,2,50,146,17199111,49003223,0.3424657534246575,0.3509791794715217,0,Low,Low
7,2009,2,2,63,166,9361355,22868913,0.3795180722891566,0.4093484898036037,0,Low,Low
7,2010,2,2,77,196,10460322,37444239,0.39285714285714285,0.27935731315036205,0,Low,Low
7,2001,3,3,60,87,2365213,5919328,0.6896551724137931,0.3995745800874694,0,Low,Low
7,2002,3,3,43,144,3018162,15449856,0.2986111111111111,0.19535211201968483,0,Low,Low
7,2003,3,3,41,140,1469483,10207530,0.29285714285714287,0.14396068392647388,0,Low,Low
7,2004,3,3,30,106,4560404,36973703,0.2830188679245283,0.12334182486401213,0,Low,Low
7,2005,3,3,47,204,1048911,8653691,0.23039215686274508,0.12120966648797606,0,Low,Low
7,2006,3,3,68,160,2548974,16274786,0.425,0.1566210455854842,0,Low,Low
7,2007,3,3,33,115,4217777,7981751,0.28695652173913044,0.5284275342590867,0,Low,Low
7,2008,3,3,43,124,8922130,17215702,0.3467741935483871,0.5182553694296056,0,Low,Low
7,2009,3,3,39,134,2515870,13892747,0.291044776119403,0.1810923354466903,0,Low,Low
7,2010,3,3,36,122,8225470,42282293,0.29508196721311475,0.19453698975124173,0,Low,Low
7,2001,4,4,170,366,2310687,7145770,0.4644808743169399,0.3233643120335527,0,Low,Low
7,2002,4,4,41,92,1730949,6036538,0.44565217391304346,0.28674531660365593,0,Low,Low
7,2003,4,4,123,260,871302,11739034,0.47307692307692306,0.07422263194739874,0,Low,Low
7,2004,4,4,137,1261,2007990,10298816,0.10864393338620143,0.1949728978554428,0,Low,Low
7,2005,4,4,118,223,2473884,7118132,0.5291479820627802,0.3475468001998277,0,Low,Low
7,2006,4,4,119,190,8166953,29934621,0.6263157894736842,0.2728263371031155,0,Low,Low
7,2007,4,4,96,142,10164727,33859629,0.676056338028169,0.30020196027546553,0,Low,Low
7,2008,4,4,81,150,2609081,39082066,0.54,0.06675903469381583,0,Low,Low
7,2009,4,4,114,155,3455856,34430697,0.7354838709677419,0.1003713633796028,0,Low,Low
7,2010,4,4,101,183,9899802,39538454,0.5519125683060109,0.2503841450148759,0,Low,Low
7,2001,5,5,183,338,1697760,4322038,0.5414201183431953,0.3928146860346901,0,Low,Low
7,2002,5,5,182,326,2813675,8264774,0.558282208588957,0.3404418560023541,0,Low,Low
7,2003,5,5,174,331,3282493,8703914,0.525679758308157,0.3771283815534023,0,Low,Low
7,2004,5,5,211,363,2743037,7373791,0.581267217630854,0.37199820282402907,0,Low,Low
7,2005,5,5,217,401,3840349,10051593,0.5411471321695761,0.38206371865633637,0,Low,Low
7,2006,5,5,268,439,9272542,23284457,0.6104783599088838,0.3982288270669142,0,Low,Low
7,2007,5,5,263,427,8314313,18400122,0.6159250585480094,0.4518618409160548,0,Low,Low
7,2008,5,5,291,500,18507666,30199112,0.582,0.6128546428782409,0,Low,Low
7,2009,5,5,354,554,14429223,26529632,0.6389891696750902,0.5438908085871678,0,Low,Low
7,2010,5,5,324,552,9596117,30437443,0.5869565217391305,0.31527342819171766,0,Low,Low
7,2001,6,6,1664,4812,22767348,51329061,0.3458021612635079,0.44355668224672956,0,Low,Low
7,2002,6,6,1842,4302,24882435,53376276,0.4281729428172943,0.46617030757260025,0,Low,Low
7,2003,6,6,1414,4170,27853454,58763922,0.33908872901678655,0.473989023401127,0,Low,Low
7,2004,6,6,1813,5014,51493528,101825009,0.36158755484643,0.5057060981944033,0,Low,Low
7,2005,6,6,2117,5600,124114879,197744832,0.3780357142857143,0.6276516950895586,0,Low,Low
7,2006,6,6,1943,5262,45965099,189217539,0.3692512352717598,0.2429219788129683,0,Low,Low
7,2007,6,6,1995,5381,97424680,201276448,0.3707489314253856,0.48403417770965435,0,Low,Low
7,2008,6,6,1979,6079,66780834,167950857,0.32554696496134233,0.3976212756092099,0,Low,Low
7,2009,6,6,1944,5792,90848076,209313629,0.3356353591160221,0.43402847886221496,0,Low,Low
7,2010,6,6,1895,5805,76576521,215624738,0.326442721791559,0.35513792021395985,0,Low,Low
7,2001,7,7,3298,9894,37331973,112242456,0.3333333333333333,0.33260117722299304,0,Low,Low
7,2002,7,7,3068,8687,40621866,173008693,0.3531714055485208,0.23479667579478217,0,Low,Low
7,2003,7,7,2757,8592,42417804,146930510,0.32087988826815644,0.288692961046688,0,Low,Low
7,2004,7,7,3383,10548,67401154,202799512,0.32072430792567314,0.33235363012116126,0,Low,Low
7,2005,7,7,3744,10154,144020041,284057082,0.36872168603506006,0.5070109147991599,0,Low,Low
7,2006,7,7,3515,9688,79645052,349906478,0.3628199834847234,0.22761811228884993,0,Low,Low
7,2007,7,7,3605,9837,142302236,344666888,0.36647351834909014,0.41286889154260736,0,Low,Low
7,2008,7,7,3671,11111,131722842,383749576,0.33039330393303934,0.34325208479188,0,Low,Low
7,2009,7,7,3792,10776,144046856,414738010,0.3518930957683742,0.3473201214424499,0,Low,Low
7,2010,7,7,3623,10569,136704392,472964216,0.34279496641120255,0.2890374945406018,0,Low,Low
8,2001,1,1,10,34,247140,1333389,0.29411764705882354,0.18534726175182187,0,Low,Low
8,2002,1,1,13,38,1145571,2525660,0.34210526315789475,0.45357292747242306,0,Low,Low
8,2003,1,1,12,41,3336861,6259345,0.2926829268292683,0.5331006678813838,0,Low,Low
8,2004,1,1,5,20,350014,1038871,0.25,0.33691767312784743,0,Low,Low
8,2005,1,1,9,25,5162150,6257250,0.36,0.8249870150625275,0,Low,Low
8,2006,1,1,12,41,971220,3752927,0.2926829268292683,0.2587900057741597,0,Low,Low
8,2007,1,1,6,28,684570,5444419,0.21428571428571427,0.1257379345711636,0,Low,Low
8,2008,1,1,19,49,1794785,6242259,0.3877551020408163,0.2875217128927204,0,Low,Low
8,2009,1,1,13,43,1270375,4853240,0.3023255813953488,0.2617581244694266,0,Low,Low
8,2010,1,1,15,25,864969,1563407,0.6,0.5532590042132343,0,Low,Low
8,2001,2,2,10,13,3702374,5411354,0.7692307692307693,0.6841862498738763,0,Low,Low
8,2002,2,2,5,12,1724650,6528920,0.4166666666666667,0.26415548053889465,0,Low,Low
8,2003,2,2,6,8,1215861,4435541,0.75,0.2741178584528922,0,Low,Low
8,2004,2,2,8,12,5182865,606187858,0.6666666666666666,0.008549932057530588,0,Low,Low
8,2005,2,2,8,12,5243420,7514220,0.6666666666666666,0.6977996385519721,0,Low,Low
8,2006,2,2,5,30,3698350,53254433,0.16666666666666666,0.06944680079496857,0,Low,Low
8,2007,2,2,9,17,30213260,42084478,0.5294117647058824,0.7179193240795335,0,Low,Low
8,2008,2,2,6,10,4640633,17271204,0.6,0.268691922114984,0,Low,Low
8,2009,2,2,9,17,4264187,12792400,0.5294117647058824,0.3333375285325662,0,Low,Low
8,2010,2,2,7,12,1292551,4846741,0.5833333333333334,0.266684561853006,0,Low,Low
8,2001,3,3,0,0,0,0,1.0,1.0,0,Low,Low
8,2002,3,3,0,1,0,46650,0.0,0.0,0,Low,Low
8,2003,3,3,1,4,10000,39070,0.25,0.2559508574353724,0,Low,Low
8,2004,3,3,3,3,433550,452250,1.0,0.9586511885019348,0,Low,Low
8,2005,3,3,3,3,117200,117200,1.0,1.0,0,Low,Low
8,2006,3,3,1,5,10000,840000,0.2,0.011904761904761904,0,Low,Low
8,2007,3,3,1,1,1200,1200,1.0,1.0,0,Low,Low
8,2008,3,3,0,1,0,37000,0.0,0.0,0,Low,Low
8,2009,3,3,4,9,1970600,4570769,0.4444444444444444,0.4311309541129731,0,Low,Low
8,2010,3,3,0,2,0,405000,0.0,0.0,0,Low,Low
8,2001,4,4,2,12,351780,3127831,0.16666666666666666,0.11246771324921327,0,Low,Low
8,2002,4,4,8,8,525000,525000,1.0,1.0,0,Low,Low
8,2003,4,4,8,12,1425500,12690500,0.6666666666666666,0.11232811945943816,0,Low,Low
8,2004,4,4,6,22,341000,7898313,0.2727272727272727,0.043173776476065205,0,Low,Low
8,2005,4,4,7,10,2903800,4234700,0.7,0.6857156351099252,0,Low,Low
8,2006,4,4,1,10,1500,4004100,0.1,0.0003746160185809545,0,Low,Low
8,2007,4,4,6,10,817100,9283740,0.6,0.08801409776663284,0,Low,Low
8,2008,4,4,13,24,43139,8736993,0.5416666666666666,0.004937511109371382,0,Low,Low
8,2009,4,4,13,20,675438,22730924,0.65,0.029714498187579177,0,Low,Low
8,2010,4,4,9,18,726371,15700213,0.5,0.04626504111759503,0,Low,Low
8,2001,5,5,2,2,682575,682575,1.0,1.0,0,Low,Low
8,2002,5,5,0,1,0,282000,0.0,0.0,0,Low,Low
8,2003,5,5,6,6,334000,337200,1.0,0.9905100830367735,0,Low,Low
8,2004,5,5,1,2,300000,423000,0.5,0.7092198581560284,0,Low,Low
8,2005,5,5,2,2,75000,75000,1.0,1.0,0,Low,Low
8,2006,5,5,3,5,9600,103400,0.6,0.09284332688588008,0,Low,Low
8,2007,5,5,3,3,30000,30000,1.0,1.0,0,Low,Low
8,2008,5,5,0,0,0,0,1.0,1.0,0,Low,Low
8,2009,5,5,1,2,900000,905750,0.5,0.9936516698868341,0,Low,Low
8,2010,5,5,0,3,0,946907,0.0,0.0,0,Low,Low
8,2001,6,6,19,45,330567,1049398,0.4222222222222222,0.3150063179079815,0,Low,Low
8,2002,6,6,43,72,2688430,5023160,0.5972222222222222,0.5352069215394294,0,Low,Low
8,2003,6,6,25,61,586920,50355250,0.4098360655737705,0.011655587053981462,0,Low,Low
8,2004,6,6,27,53,634017,2751350,0.5094339622641509,0.23043851200319843,0,Low,Low
8,2005,6,6,37,74,2459055,6300155,0.5,0.39031658744903897,0,Low,Low
8,2006,6,6,35,61,5253240,8533700,0.5737704918032787,0.6155876114698197,0,Low,Low
8,2007,6,6,38,87,7178680,11632786,0.4367816091954023,0.6171075441429078,0,Low,Low
8,2008,6,6,28,54,1349523,5567584,0.5185185185185185,0.242389337996517,0,Low,Low
8,2009,6,6,22,63,1097808,7195540,0.3492063492063492,0.15256784063461534,0,Low,Low
8,2010,6,6,20,63,1303700,6293660,0.31746031746031744,0.20714496811076544,0,Low,Low
8,2001,7,7,43,106,5314436,11604547,0.4056603773584906,0.45796152146223373,0,Low,Low
8,2002,7,7,69,132,6083651,14931390,0.5227272727272727,0.4074403655654296,0,Low,Low
8,2003,7,7,58,132,6909142,74116906,0.4393939393939394,0.09321951458686092,0,Low,Low
8,2004,7,7,50,112,7241446,618751642,0.44642857142857145,0.01170331601317997,0,Low,Low
8,2005,7,7,66,126,15960625,24498525,0.5238095238095238,0.6514933041887215,0,Low,Low
8,2006,7,7,57,152,9943910,70488560,0.375,0.14107126035770912,0,Low,Low
8,2007,7,7,63,146,38924810,68476623,0.4315068493150685,0.5684393928129312,0,Low,Low
8,2008,7,7,66,138,7828080,37855040,0.4782608695652174,0.20679095835059216,0,Low,Low
8,2009,7,7,62,154,10178408,53048623,0.4025974025974026,0.1918694100693245,0,Low,Low
8,2010,7,7,51,123,4187591,29755928,0.4146341463414634,0.14073131915092682,0,Low,Low
9,2001,1,1,7,43,479300,2084845,0.16279069767441862,0.22989718660140201,0,Low,Low
9,2002,1,1,14,56,2429100,4539519,0.25,0.5351007452551692,0,Low,Low
9,2003,1,1,5,41,141411,1419192,0.12195121951219512,0.09964190891718668,0,Low,Low
9,2004,1,1,8,35,99100,2489725,0.22857142857142856,0.039803592766269366,0,Low,Low
